"protein__id","gene__name","group","replicate","variable","value"
"P0AFL3","ppiA","Ciprofloxacin",2,"lfq",28.2483
"P0AFL3","ppiA","Ciprofloxacin",3,"lfq",27.8619
"P0AFL3","ppiA","Control",1,"lfq",28.4748
"P0AFL3","ppiA","Control",2,"lfq",28.4147
"P0AFL3","ppiA","Control",3,"lfq",28.1174
"P0AFM2","proX","Ampicillin",1,"lfq",27.1744
"P0AFM2","proX","Ampicillin",2,"lfq",25.6194
"P0AFM2","proX","Ampicillin",3,"lfq",26.8612
"P0AFM2","proX","Cefotaxime",1,"lfq",26.8474
"P0AFM2","proX","Cefotaxime",2,"lfq",27.4634
"P0AFM2","proX","Cefotaxime",3,"lfq",27.021
"P0AFM2","proX","Impipenem",1,"lfq",27.0848
"P0AFM2","proX","Impipenem",2,"lfq",27.1972
"P0AFM2","proX","Impipenem",3,"lfq",25.2503
"P0AFM2","proX","Ciprofloxacin",1,"lfq",26.4205
"P0AFM2","proX","Ciprofloxacin",2,"lfq",26.3547
"P0AFM2","proX","Ciprofloxacin",3,"lfq",26.7492
"P0AFM2","proX","Control",1,"lfq",26.5241
"P0AFM2","proX","Control",2,"lfq",26.7361
"P0AFM2","proX","Control",3,"lfq",26.5842
"P0AFM6","pspA","Ampicillin",1,"lfq",27.1053
"P0AFM6","pspA","Ampicillin",2,"lfq",27.342
"P0AFM6","pspA","Ampicillin",3,"lfq",28.2764
"P0AFM6","pspA","Cefotaxime",1,"lfq",28.4116
"P0AFM6","pspA","Cefotaxime",2,"lfq",28.3874
"P0AFM6","pspA","Cefotaxime",3,"lfq",28.5122
"P0AFM6","pspA","Impipenem",1,"lfq",28.1573
"P0AFM6","pspA","Impipenem",2,"lfq",28.3994
"P0AFM6","pspA","Impipenem",3,"lfq",29.4958
"P0AFM6","pspA","Ciprofloxacin",1,"lfq",27.6058
"P0AFM6","pspA","Ciprofloxacin",2,"lfq",28.1348
"P0AFM6","pspA","Ciprofloxacin",3,"lfq",27.9167
"P0AFM6","pspA","Control",1,"lfq",27.2986
"P0AFM6","pspA","Control",2,"lfq",28.0359
"P0AFM6","pspA","Control",3,"lfq",28.6034
"P0AFP6","ybgI","Ampicillin",1,"lfq",29.216
"P0AFP6","ybgI","Ampicillin",2,"lfq",28.7474
"P0AFP6","ybgI","Ampicillin",3,"lfq",29.2284
"P0AFP6","ybgI","Cefotaxime",1,"lfq",29.5339
"P0AFP6","ybgI","Cefotaxime",2,"lfq",28.8902
"P0AFP6","ybgI","Cefotaxime",3,"lfq",29.2924
"P0AFP6","ybgI","Impipenem",1,"lfq",29.1556
"P0AFP6","ybgI","Impipenem",2,"lfq",28.9898
"P0AFP6","ybgI","Impipenem",3,"lfq",29.4828
"P0AFP6","ybgI","Ciprofloxacin",1,"lfq",28.8919
"P0AFP6","ybgI","Ciprofloxacin",2,"lfq",28.494
"P0AFP6","ybgI","Ciprofloxacin",3,"lfq",28.736
"P0AFP6","ybgI","Control",1,"lfq",28.9738
"P0AFP6","ybgI","Control",2,"lfq",28.888
"P0AFP6","ybgI","Control",3,"lfq",29.1853
"P0AFU8","ribC","Ampicillin",1,"lfq",23.6133
"P0AFU8","ribC","Ampicillin",2,"lfq",26.6477
"P0AFU8","ribC","Ampicillin",3,"lfq",24.5564
"P0AFU8","ribC","Cefotaxime",1,"lfq",26.1659
"P0AFU8","ribC","Cefotaxime",2,"lfq",24.5353
"P0AFU8","ribC","Cefotaxime",3,"lfq",24.0751
"P0AFU8","ribC","Impipenem",1,"lfq",26.7489
"P0AFU8","ribC","Impipenem",2,"lfq",27.3908
"P0AFU8","ribC","Impipenem",3,"lfq",26.3023
"P0AFU8","ribC","Ciprofloxacin",1,"lfq",26.8599
"P0AFU8","ribC","Ciprofloxacin",2,"lfq",27.2443
"P0AFU8","ribC","Ciprofloxacin",3,"lfq",27.4437
"P0AFU8","ribC","Control",1,"lfq",26.5126
"P0AFU8","ribC","Control",2,"lfq",24.222
"P0AFU8","ribC","Control",3,"lfq",27.6589
"P0AFW4","rnk","Ampicillin",1,"lfq",24.8751
"P0AFW4","rnk","Ampicillin",2,"lfq",23.2573
"P0AFW4","rnk","Ampicillin",3,"lfq",25.9198
"P0AFW4","rnk","Cefotaxime",1,"lfq",26.4099
"P0AFW4","rnk","Cefotaxime",2,"lfq",24.9479
"P0AFW4","rnk","Cefotaxime",3,"lfq",24.7632
"P0AFW4","rnk","Impipenem",1,"lfq",25.5919
"P0AFW4","rnk","Impipenem",2,"lfq",24.5683
"P0AFW4","rnk","Impipenem",3,"lfq",25.0424
"P0AFW4","rnk","Ciprofloxacin",1,"lfq",26.2346
"P0AFW4","rnk","Ciprofloxacin",2,"lfq",26.5916
"P0AFW4","rnk","Ciprofloxacin",3,"lfq",26.3575
"P0AFW4","rnk","Control",1,"lfq",23.6746
"P0AFW4","rnk","Control",2,"lfq",22.4761
"P0AFW4","rnk","Control",3,"lfq",25.3308
"P0AFX0","hpf","Ampicillin",1,"lfq",28.8007
"P0AFX0","hpf","Ampicillin",2,"lfq",27.0995
"P0AFX0","hpf","Ampicillin",3,"lfq",28.3639
"P0AFX0","hpf","Cefotaxime",1,"lfq",28.0147
"P0AFX0","hpf","Cefotaxime",2,"lfq",26.5865
"P0AFX0","hpf","Cefotaxime",3,"lfq",26.9988
"P0AFX0","hpf","Impipenem",1,"lfq",28.1173
"P0AFX0","hpf","Impipenem",2,"lfq",28.2724
"P0AFX0","hpf","Impipenem",3,"lfq",27.6443
"P0AFX0","hpf","Ciprofloxacin",1,"lfq",27.3973
"P0AFX0","hpf","Ciprofloxacin",2,"lfq",26.6501
"P0AFX0","hpf","Ciprofloxacin",3,"lfq",25.9793
"P0AFX0","hpf","Control",1,"lfq",27.2618
"P0AFX0","hpf","Control",2,"lfq",24.1741
"P0AFX0","hpf","Control",3,"lfq",27.6064
"P0AFY8","seqA","Ampicillin",1,"lfq",25.5988
"P0AFY8","seqA","Ampicillin",2,"lfq",25.7595
"P0AFY8","seqA","Ampicillin",3,"lfq",26.0858
"P0AFY8","seqA","Cefotaxime",1,"lfq",24.8833
"P0AFY8","seqA","Cefotaxime",2,"lfq",25.5833
"P0AFY8","seqA","Cefotaxime",3,"lfq",25.0614
"P0AFY8","seqA","Impipenem",1,"lfq",25.0437
"P0AFY8","seqA","Impipenem",2,"lfq",25.4061
"P0AFY8","seqA","Impipenem",3,"lfq",25.4661
"P0AFY8","seqA","Ciprofloxacin",1,"lfq",26.1099
"P0AFY8","seqA","Ciprofloxacin",2,"lfq",25.9055
"P0AFY8","seqA","Ciprofloxacin",3,"lfq",25.5336
"P0AFY8","seqA","Control",1,"lfq",24.9451
"P0AFY8","seqA","Control",2,"lfq",25.0144
"P0AFY8","seqA","Control",3,"lfq",25.4248
"P0AFZ1","sseB","Ampicillin",1,"lfq",23.3788
"P0AFZ1","sseB","Ampicillin",2,"lfq",23.7264
"P0AFZ1","sseB","Ampicillin",3,"lfq",24.5083
"P0AFZ1","sseB","Cefotaxime",1,"lfq",23.6102
"P0AFZ1","sseB","Cefotaxime",2,"lfq",25.2265
"P0AFZ1","sseB","Cefotaxime",3,"lfq",24.8484
"P0AFZ1","sseB","Impipenem",1,"lfq",24.9266
"P0AFZ1","sseB","Impipenem",2,"lfq",25.295
"P0AFZ1","sseB","Impipenem",3,"lfq",25.3437
"P0AFZ1","sseB","Ciprofloxacin",1,"lfq",24.7695
"P0AFZ1","sseB","Ciprofloxacin",2,"lfq",22.8542
"P0AFZ1","sseB","Ciprofloxacin",3,"lfq",24.3324
"P0AFZ1","sseB","Control",1,"lfq",24.5541
"P0AFZ1","sseB","Control",2,"lfq",23.6863
"P0AFZ1","sseB","Control",3,"lfq",24.2255
"P0AFZ3","sspB","Ampicillin",1,"lfq",25.2994
"P0AFZ3","sspB","Ampicillin",2,"lfq",25.1673
"P0AFZ3","sspB","Ampicillin",3,"lfq",26.0816
"P0AFZ3","sspB","Cefotaxime",1,"lfq",25.6895
"P0AFZ3","sspB","Cefotaxime",2,"lfq",26.0956
"P0AFZ3","sspB","Cefotaxime",3,"lfq",25.6087
"P0AFZ3","sspB","Impipenem",1,"lfq",24.4787
"P0AFZ3","sspB","Impipenem",2,"lfq",25.2052
"P0AFZ3","sspB","Impipenem",3,"lfq",24.4845
"P0AFZ3","sspB","Ciprofloxacin",1,"lfq",25.6094
"P0AFZ3","sspB","Ciprofloxacin",2,"lfq",25.5547
"P0AFZ3","sspB","Ciprofloxacin",3,"lfq",24.8251
"P0AFZ3","sspB","Control",1,"lfq",25.6232
"P0AFZ3","sspB","Control",2,"lfq",25.177
"P0AFZ3","sspB","Control",3,"lfq",25.3033
"P0AG07","rpe","Ampicillin",1,"lfq",29.03
"P0AG07","rpe","Ampicillin",2,"lfq",28.4652
"P0AG07","rpe","Ampicillin",3,"lfq",29.1219
"P0AG07","rpe","Cefotaxime",1,"lfq",29.4747
"P0AG07","rpe","Cefotaxime",2,"lfq",29.5251
"P0AG07","rpe","Cefotaxime",3,"lfq",29.9467
"P0AG07","rpe","Impipenem",1,"lfq",29.4044
"P0AG07","rpe","Impipenem",2,"lfq",28.9027
"P0AG07","rpe","Impipenem",3,"lfq",29.6539
"P0AG07","rpe","Ciprofloxacin",1,"lfq",29.4496
"P0AG07","rpe","Ciprofloxacin",2,"lfq",29.0256
"P0AG07","rpe","Ciprofloxacin",3,"lfq",28.6405
"P0AG07","rpe","Control",1,"lfq",29.2875
"P0AG07","rpe","Control",2,"lfq",29.1256
"P0AG07","rpe","Control",3,"lfq",29.3674
"P0AG16","purF","Ampicillin",1,"lfq",29.812
"P0AG16","purF","Ampicillin",2,"lfq",29.9712
"P0AG16","purF","Ampicillin",3,"lfq",29.4169
"P0AG16","purF","Cefotaxime",1,"lfq",30.3495
"P0AG16","purF","Cefotaxime",2,"lfq",29.9586
"P0AG16","purF","Cefotaxime",3,"lfq",29.9228
"P0AG16","purF","Impipenem",1,"lfq",29.8401
"P0AG16","purF","Impipenem",2,"lfq",29.909
"P0AG16","purF","Impipenem",3,"lfq",30.4135
"P0AG16","purF","Ciprofloxacin",1,"lfq",30.0406
"P0AG16","purF","Ciprofloxacin",2,"lfq",30.2097
"P0AG16","purF","Ciprofloxacin",3,"lfq",30.4393
"P0AG16","purF","Control",1,"lfq",30.1336
"P0AG16","purF","Control",2,"lfq",30.0012
"P0AG16","purF","Control",3,"lfq",29.5427
"P0AG18","purE","Ampicillin",1,"lfq",28.1618
"P0AG18","purE","Ampicillin",2,"lfq",29.073
"P0AG18","purE","Ampicillin",3,"lfq",28.8223
"P0AG18","purE","Cefotaxime",1,"lfq",29.2016
"P0AG18","purE","Cefotaxime",2,"lfq",29.481
"P0AG18","purE","Cefotaxime",3,"lfq",29.3732
"P0AG18","purE","Impipenem",1,"lfq",30.072
"P0AG18","purE","Impipenem",2,"lfq",29.7225
"P0AG18","purE","Impipenem",3,"lfq",29.9768
"P0AG18","purE","Ciprofloxacin",1,"lfq",29.5496
"P0AG18","purE","Ciprofloxacin",2,"lfq",29.6879
"P0AG18","purE","Ciprofloxacin",3,"lfq",29.5087
"P0AG18","purE","Control",1,"lfq",29.396
"P0AG18","purE","Control",2,"lfq",28.6992
"P0AG18","purE","Control",3,"lfq",29.5375
"P0AG30","rho","Ampicillin",1,"lfq",29.8347
"P0AG30","rho","Ampicillin",2,"lfq",30.0479
"P0AG30","rho","Ampicillin",3,"lfq",29.2756
"P0AG30","rho","Cefotaxime",1,"lfq",29.823
"P0AG30","rho","Cefotaxime",2,"lfq",29.256
"P0AG30","rho","Cefotaxime",3,"lfq",29.6531
"P0AG30","rho","Impipenem",1,"lfq",30.0715
"P0AG30","rho","Impipenem",2,"lfq",29.7129
"P0AG30","rho","Impipenem",3,"lfq",29.2437
"P0AG30","rho","Ciprofloxacin",1,"lfq",30.61
"P0AG30","rho","Ciprofloxacin",2,"lfq",30.4177
"P0AG30","rho","Ciprofloxacin",3,"lfq",30.4631
"P0AG30","rho","Control",1,"lfq",29.7631
"P0AG30","rho","Control",2,"lfq",29.8276
"P0AG30","rho","Control",3,"lfq",30.2838
"P0AG40","ribF","Ampicillin",1,"lfq",23.6917
"P0AG40","ribF","Ampicillin",2,"lfq",24.9448
"P0AG40","ribF","Ampicillin",3,"lfq",24.9805
"P0AG40","ribF","Cefotaxime",1,"lfq",25.1457
"P0AG40","ribF","Cefotaxime",2,"lfq",24.2388
"P0AG40","ribF","Cefotaxime",3,"lfq",24.1645
"P0AG40","ribF","Impipenem",1,"lfq",24.9841
"P0AG40","ribF","Impipenem",2,"lfq",24.3237
"P0AG40","ribF","Impipenem",3,"lfq",24.2226
"P0AG40","ribF","Ciprofloxacin",1,"lfq",24.5103
"P0AG40","ribF","Ciprofloxacin",2,"lfq",25.4338
"P0AG40","ribF","Ciprofloxacin",3,"lfq",25.1511
"P0AG40","ribF","Control",1,"lfq",25.2141
"P0AG40","ribF","Control",2,"lfq",25.2134
"P0AG40","ribF","Control",3,"lfq",23.3758
"P0AG44","rplQ","Ampicillin",1,"lfq",31.1826
"P0AG44","rplQ","Ampicillin",2,"lfq",31.125
"P0AG44","rplQ","Ampicillin",3,"lfq",31.8885
"P0AG44","rplQ","Cefotaxime",1,"lfq",31.5253
"P0AG44","rplQ","Cefotaxime",2,"lfq",32.525
"P0AG44","rplQ","Cefotaxime",3,"lfq",31.4592
"P0AG44","rplQ","Impipenem",1,"lfq",31.0731
"P0AG44","rplQ","Impipenem",2,"lfq",30.7178
"P0AG44","rplQ","Impipenem",3,"lfq",31.1119
"P0AG44","rplQ","Ciprofloxacin",1,"lfq",31.5029
"P0AG44","rplQ","Ciprofloxacin",2,"lfq",31.7598
"P0AG44","rplQ","Ciprofloxacin",3,"lfq",32.1157
"P0AG44","rplQ","Control",1,"lfq",30.6689
"P0AG44","rplQ","Control",2,"lfq",30.7608
"P0AG44","rplQ","Control",3,"lfq",31.6288
"P0AG48","rplU","Ampicillin",1,"lfq",28.7698
"P0AG48","rplU","Ampicillin",2,"lfq",28.648
"P0AG48","rplU","Ampicillin",3,"lfq",28.2549
"P0AG48","rplU","Cefotaxime",1,"lfq",29.2748
"P0AG48","rplU","Cefotaxime",2,"lfq",28.4299
"P0AG48","rplU","Cefotaxime",3,"lfq",28.9008
"P0AG48","rplU","Impipenem",1,"lfq",29.3485
"P0AG48","rplU","Impipenem",2,"lfq",29.2304
"P0AG48","rplU","Impipenem",3,"lfq",28.2588
"P0AG48","rplU","Ciprofloxacin",1,"lfq",29.414
"P0AG48","rplU","Ciprofloxacin",2,"lfq",29.5365
"P0AG48","rplU","Ciprofloxacin",3,"lfq",30.0328
"P0AG48","rplU","Control",1,"lfq",29.0661
"P0AG48","rplU","Control",2,"lfq",29.0304
"P0AG48","rplU","Control",3,"lfq",29.2559
"P0AG51","rpmD","Ampicillin",1,"lfq",29.5798
"P0AG51","rpmD","Ampicillin",2,"lfq",30.3554
"P0AG51","rpmD","Ampicillin",3,"lfq",28.6855
"P0AG51","rpmD","Cefotaxime",1,"lfq",29.4685
"P0AG51","rpmD","Cefotaxime",2,"lfq",29.9628
"P0AG51","rpmD","Cefotaxime",3,"lfq",29.6843
"P0AG51","rpmD","Impipenem",1,"lfq",30.1849
"P0AG51","rpmD","Impipenem",2,"lfq",29.9779
"P0AG51","rpmD","Impipenem",3,"lfq",29.1229
"P0AG51","rpmD","Ciprofloxacin",1,"lfq",30.8952
"P0AG51","rpmD","Ciprofloxacin",2,"lfq",30.4185
"P0AG51","rpmD","Ciprofloxacin",3,"lfq",30.6288
"P0AG51","rpmD","Control",1,"lfq",29.8149
"P0AG51","rpmD","Control",2,"lfq",29.9833
"P0AG51","rpmD","Control",3,"lfq",30.3622
"P0AG55","rplF","Ampicillin",1,"lfq",31.3155
"P0AG55","rplF","Ampicillin",2,"lfq",31.5724
"P0AG55","rplF","Ampicillin",3,"lfq",31.8633
"P0AG55","rplF","Cefotaxime",1,"lfq",31.4762
"P0AG55","rplF","Cefotaxime",2,"lfq",31.5193
"P0AG55","rplF","Cefotaxime",3,"lfq",31.6743
"P0AG55","rplF","Impipenem",1,"lfq",31.6398
"P0AG55","rplF","Impipenem",2,"lfq",31.6343
"P0AG55","rplF","Impipenem",3,"lfq",31.2709
"P0AG55","rplF","Ciprofloxacin",1,"lfq",32.4002
"P0AG55","rplF","Ciprofloxacin",2,"lfq",31.9859
"P0AG55","rplF","Ciprofloxacin",3,"lfq",31.9857
"P0AG55","rplF","Control",1,"lfq",31.6764
"P0AG55","rplF","Control",2,"lfq",31.6979
"P0AG55","rplF","Control",3,"lfq",31.907
"P0AG59","rpsN","Ampicillin",1,"lfq",29.5977
"P0AG59","rpsN","Ampicillin",2,"lfq",29.9931
"P0AG59","rpsN","Ampicillin",3,"lfq",30.9798
"P0AG59","rpsN","Cefotaxime",1,"lfq",29.7883
"P0AG59","rpsN","Cefotaxime",2,"lfq",30.2605
"P0AG59","rpsN","Cefotaxime",3,"lfq",30.2158
"P0AG59","rpsN","Impipenem",1,"lfq",29.5014
"P0AG59","rpsN","Impipenem",2,"lfq",29.5985
"P0AG59","rpsN","Impipenem",3,"lfq",29.9351
"P0AG59","rpsN","Ciprofloxacin",1,"lfq",30.4314
"P0AG59","rpsN","Ciprofloxacin",2,"lfq",31.3171
"P0AG59","rpsN","Ciprofloxacin",3,"lfq",31.1009
"P0AG59","rpsN","Control",1,"lfq",29.906
"P0AG59","rpsN","Control",2,"lfq",30.1917
"P0AG59","rpsN","Control",3,"lfq",29.8137
"P0AG63","rpsQ","Ampicillin",1,"lfq",24.8504
"P0AG63","rpsQ","Ampicillin",2,"lfq",28.7488
"P0AG63","rpsQ","Ampicillin",3,"lfq",23.715
"P0AG63","rpsQ","Cefotaxime",1,"lfq",27.5511
"P0AG63","rpsQ","Cefotaxime",2,"lfq",27.0256
"P0AG63","rpsQ","Cefotaxime",3,"lfq",27.6947
"P0AG63","rpsQ","Impipenem",1,"lfq",27.8744
"P0AG63","rpsQ","Impipenem",2,"lfq",28.0279
"P0AG63","rpsQ","Impipenem",3,"lfq",27.2173
"P0AG63","rpsQ","Ciprofloxacin",1,"lfq",28.72
"P0AG63","rpsQ","Ciprofloxacin",2,"lfq",28.1499
"P0AG63","rpsQ","Ciprofloxacin",3,"lfq",28.3532
"P0AG63","rpsQ","Control",1,"lfq",27.636
"P0AG63","rpsQ","Control",2,"lfq",28.3451
"P0AG63","rpsQ","Control",3,"lfq",28.3212
"P0AG67","rpsA","Ampicillin",1,"lfq",33.5351
"P0AG67","rpsA","Ampicillin",2,"lfq",33.1996
"P0AG67","rpsA","Ampicillin",3,"lfq",33.5708
"P0AG67","rpsA","Cefotaxime",1,"lfq",34.2371
"P0AG67","rpsA","Cefotaxime",2,"lfq",33.9095
"P0AG67","rpsA","Cefotaxime",3,"lfq",34.1759
"P0AG67","rpsA","Impipenem",1,"lfq",33.9506
"P0AG67","rpsA","Impipenem",2,"lfq",33.5973
"P0AG67","rpsA","Impipenem",3,"lfq",33.8984
"P0AG67","rpsA","Ciprofloxacin",1,"lfq",33.8882
"P0AG67","rpsA","Ciprofloxacin",2,"lfq",33.5112
"P0AG67","rpsA","Ciprofloxacin",3,"lfq",33.3235
"P0AG67","rpsA","Control",1,"lfq",33.528
"P0AG67","rpsA","Control",2,"lfq",33.3611
"P0AG67","rpsA","Control",3,"lfq",33.7145
"P0AG80","ugpB","Ampicillin",1,"lfq",27.1341
"P0AG80","ugpB","Ampicillin",2,"lfq",27.1542
"P0AG80","ugpB","Ampicillin",3,"lfq",27.6077
"P0AG80","ugpB","Cefotaxime",1,"lfq",26.7184
"P0AG80","ugpB","Cefotaxime",2,"lfq",25.8847
"P0AG80","ugpB","Cefotaxime",3,"lfq",26.5684
"P0AG80","ugpB","Impipenem",1,"lfq",26.9067
"P0AG80","ugpB","Impipenem",2,"lfq",27.329
"P0AG80","ugpB","Impipenem",3,"lfq",27.0887
"P0AG80","ugpB","Ciprofloxacin",1,"lfq",24.6507
"P0AG80","ugpB","Ciprofloxacin",2,"lfq",26.5986
"P0AG80","ugpB","Ciprofloxacin",3,"lfq",26.547
"P0AG80","ugpB","Control",1,"lfq",27.1581
"P0AG80","ugpB","Control",2,"lfq",27.1704
"P0AG80","ugpB","Control",3,"lfq",27.3801
"P0AG82","pstS","Ampicillin",1,"lfq",26.1023
"P0AG82","pstS","Ampicillin",2,"lfq",26.9191
"P0AG82","pstS","Ampicillin",3,"lfq",27.0612
"P0AG82","pstS","Cefotaxime",1,"lfq",26.4591
"P0AG82","pstS","Cefotaxime",2,"lfq",26.7231
"P0AG82","pstS","Cefotaxime",3,"lfq",26.3607
"P0AG82","pstS","Impipenem",1,"lfq",26.4462
"P0AG82","pstS","Impipenem",2,"lfq",27.1077
"P0AG82","pstS","Impipenem",3,"lfq",27.1749
"P0AG82","pstS","Ciprofloxacin",1,"lfq",26.8454
"P0AG82","pstS","Ciprofloxacin",2,"lfq",26.5882
"P0AG82","pstS","Ciprofloxacin",3,"lfq",27.0493
"P0AG82","pstS","Control",1,"lfq",26.0142
"P0AG82","pstS","Control",2,"lfq",26.7922
"P0AG82","pstS","Control",3,"lfq",26.5726
"P0AG84","yghA","Ampicillin",1,"lfq",26.9787
"P0AG84","yghA","Ampicillin",2,"lfq",26.5149
"P0AG84","yghA","Ampicillin",3,"lfq",26.8558
"P0AG84","yghA","Cefotaxime",1,"lfq",26.2413
"P0AG84","yghA","Cefotaxime",2,"lfq",26.6594
"P0AG84","yghA","Cefotaxime",3,"lfq",27.1543
"P0AG84","yghA","Impipenem",1,"lfq",26.0301
"P0AG84","yghA","Impipenem",2,"lfq",26.5717
"P0AG84","yghA","Impipenem",3,"lfq",25.0752
"P0AG84","yghA","Ciprofloxacin",1,"lfq",23.4815
"P0AG84","yghA","Ciprofloxacin",2,"lfq",25.2128
"P0AG84","yghA","Ciprofloxacin",3,"lfq",25.0187
"P0AG84","yghA","Control",1,"lfq",26.9522
"P0AG84","yghA","Control",2,"lfq",26.9076
"P0AG84","yghA","Control",3,"lfq",27.8451
"P0AG86","secB","Ampicillin",1,"lfq",30.8908
"P0AG86","secB","Ampicillin",2,"lfq",30.8828
"P0AG86","secB","Ampicillin",3,"lfq",30.5737
"P0AG86","secB","Cefotaxime",1,"lfq",30.459
"P0AG86","secB","Cefotaxime",2,"lfq",30.2946
"P0AG86","secB","Cefotaxime",3,"lfq",30.7921
"P0AG86","secB","Impipenem",1,"lfq",30.6938
"P0AG86","secB","Impipenem",2,"lfq",30.5274
"P0AG86","secB","Impipenem",3,"lfq",30.4271
"P0AG86","secB","Ciprofloxacin",1,"lfq",31.0904
"P0AG86","secB","Ciprofloxacin",2,"lfq",31.7148
"P0AG86","secB","Ciprofloxacin",3,"lfq",31.7059
"P0AG86","secB","Control",1,"lfq",30.6189
"P0AG86","secB","Control",2,"lfq",30.74
"P0AG86","secB","Control",3,"lfq",30.8205
"P0AGD1","sodC","Ampicillin",1,"lfq",29.2736
"P0AGD1","sodC","Ampicillin",2,"lfq",27.5653
"P0AGD1","sodC","Ampicillin",3,"lfq",29.5288
"P0AGD1","sodC","Cefotaxime",1,"lfq",28.8631
"P0AGD1","sodC","Cefotaxime",2,"lfq",29.7797
"P0AGD1","sodC","Cefotaxime",3,"lfq",29.4908
"P0AGD1","sodC","Impipenem",1,"lfq",30.0449
"P0AGD1","sodC","Impipenem",2,"lfq",30.5533
"P0AGD1","sodC","Impipenem",3,"lfq",28.5541
"P0AGD1","sodC","Ciprofloxacin",1,"lfq",22.7338
"P0AGD1","sodC","Ciprofloxacin",2,"lfq",24.9813
"P0AGD1","sodC","Ciprofloxacin",3,"lfq",23.9951
"P0AGD1","sodC","Control",1,"lfq",29.2051
"P0AGD1","sodC","Control",2,"lfq",30.2544
"P0AGD1","sodC","Control",3,"lfq",30.3041
"P0AGD3","sodB","Ampicillin",1,"lfq",32.1015
"P0AGD3","sodB","Ampicillin",2,"lfq",31.4925
"P0AGD3","sodB","Ampicillin",3,"lfq",31.0818
"P0AGD3","sodB","Cefotaxime",1,"lfq",32.3607
"P0AGD3","sodB","Cefotaxime",2,"lfq",31.9685
"P0AGD3","sodB","Cefotaxime",3,"lfq",32.107
"P0AGD3","sodB","Impipenem",1,"lfq",32.5462
"P0AGD3","sodB","Impipenem",2,"lfq",32.0348
"P0AGD3","sodB","Impipenem",3,"lfq",32.4821
"P0AGD3","sodB","Ciprofloxacin",1,"lfq",31.642
"P0AGD3","sodB","Ciprofloxacin",2,"lfq",31.8187
"P0AGD3","sodB","Ciprofloxacin",3,"lfq",31.7433
"P0AGD3","sodB","Control",1,"lfq",32.452
"P0AGD3","sodB","Control",2,"lfq",32.0187
"P0AGD3","sodB","Control",3,"lfq",32.2003
"P0AGD7","ffh","Ampicillin",1,"lfq",25.8669
"P0AGD7","ffh","Ampicillin",2,"lfq",26.5675
"P0AGD7","ffh","Ampicillin",3,"lfq",25.8412
"P0AGD7","ffh","Cefotaxime",1,"lfq",25.9559
"P0AGD7","ffh","Cefotaxime",2,"lfq",26.0812
"P0AGD7","ffh","Cefotaxime",3,"lfq",26.8574
"P0AGD7","ffh","Impipenem",1,"lfq",26.2448
"P0AGD7","ffh","Impipenem",2,"lfq",25.714
"P0AGD7","ffh","Impipenem",3,"lfq",26.4323
"P0AGD7","ffh","Ciprofloxacin",1,"lfq",26.8852
"P0AGD7","ffh","Ciprofloxacin",2,"lfq",26.0116
"P0AGD7","ffh","Ciprofloxacin",3,"lfq",25.1947
"P0AGD7","ffh","Control",1,"lfq",26.2917
"P0AGD7","ffh","Control",2,"lfq",26.0007
"P0AGD7","ffh","Control",3,"lfq",26.2761
"P0AGE0","ssb","Ampicillin",1,"lfq",29.6486
"P0AGE0","ssb","Ampicillin",2,"lfq",29.2985
"P0AGE0","ssb","Ampicillin",3,"lfq",29.0064
"P0AGE0","ssb","Cefotaxime",1,"lfq",28.9197
"P0AGE0","ssb","Cefotaxime",2,"lfq",28.4141
"P0AGE0","ssb","Cefotaxime",3,"lfq",29.0164
"P0AGE0","ssb","Impipenem",1,"lfq",29.025
"P0AGE0","ssb","Impipenem",2,"lfq",29.1069
"P0AGE0","ssb","Impipenem",3,"lfq",29.5006
"P0AGE0","ssb","Ciprofloxacin",1,"lfq",28.9744
"P0AGE0","ssb","Ciprofloxacin",2,"lfq",28.7671
"P0AGE0","ssb","Ciprofloxacin",3,"lfq",29.4084
"P0AGE0","ssb","Control",1,"lfq",28.6733
"P0AGE0","ssb","Control",2,"lfq",29.1911
"P0AGE0","ssb","Control",3,"lfq",29.2463
"P0AGE6","chrR","Ampicillin",1,"lfq",28.1615
"P0AGE6","chrR","Ampicillin",2,"lfq",28.5259
"P0AGE6","chrR","Ampicillin",3,"lfq",27.4539
"P0AGE6","chrR","Cefotaxime",1,"lfq",28.1016
"P0AGE6","chrR","Cefotaxime",2,"lfq",28.7672
"P0AGE6","chrR","Cefotaxime",3,"lfq",28.9318
"P0AGE6","chrR","Impipenem",1,"lfq",28.631
"P0AGE6","chrR","Impipenem",2,"lfq",28.761
"P0AGE6","chrR","Impipenem",3,"lfq",28.8307
"P0AGE6","chrR","Ciprofloxacin",1,"lfq",28.1015
"P0AGE6","chrR","Ciprofloxacin",2,"lfq",27.9669
"P0AGE6","chrR","Ciprofloxacin",3,"lfq",27.8437
"P0AGE6","chrR","Control",1,"lfq",29.3192
"P0AGE6","chrR","Control",2,"lfq",28.5252
"P0AGE6","chrR","Control",3,"lfq",28.6704
"P0AGE9","sucD","Ampicillin",1,"lfq",32.1835
"P0AGE9","sucD","Ampicillin",2,"lfq",32.3458
"P0AGE9","sucD","Ampicillin",3,"lfq",32.0867
"P0AGE9","sucD","Cefotaxime",1,"lfq",31.7972
"P0AGE9","sucD","Cefotaxime",2,"lfq",31.6358
